id,source,source_subset,src_lang,tgt_lang,src_text,tgt_text,source_id,license,quality_status,verification_status,notes
TT-V2-TAT-00069,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,गिरोगी!,ᱧᱩᱨᱩᱜ ᱟᱢ !,hin:4101368|sat:11195213,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00070,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,मैं पटाखा फोड़ता हूं ।,ᱤᱧ ᱯᱷᱚᱴᱠᱟ ᱠᱚᱧ ᱟᱛᱟᱨᱟ ᱾,hin:11205530|sat:11207178,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00071,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,मैंने दिवाली में दिये जलाएं ।,ᱤᱧ ᱫᱤᱣᱟᱞᱤ ᱨᱮ ᱫᱤᱭᱟ ᱡᱩᱞ ᱠᱮᱜᱟᱹᱧ ᱾,hin:11205178|sat:11207179,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00072,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,घर में मेहमान आए हुए थे।,ᱚᱲᱟᱜ ᱨᱮ ᱯᱮᱲᱟ ᱠᱚ ᱦᱮᱡ ᱞᱮᱱᱟ ᱾,hin:11293500|sat:11293493,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00073,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,मुझे आराम चाहिए।,ᱡᱤᱨᱟᱹᱣ ᱥᱮᱱᱟᱹᱧ ᱠᱟᱱᱟ ᱾,hin:12625874|sat:12625873,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00074,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,मैं यहाँ आ रहा हूँ।,ᱤᱧ ᱱᱚᱰᱮ ᱦᱟᱹᱡᱩᱜ ᱠᱟᱹᱱᱟᱹᱧ ᱾,hin:12625877|sat:12625876,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00075,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,वह स्कूल जा रहा है।,ᱩᱱᱤ ᱥᱠᱩᱞ ᱛᱮ ᱪᱟᱞᱟᱜ ᱠᱟᱱᱟᱭ ᱾,hin:12625881|sat:12625880,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00076,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,वह स्कूल जा रहा है।,ᱩᱱᱤ ᱥᱠᱩᱞ ᱪᱟᱞᱟᱜ ᱠᱟᱱᱟᱭ ᱾,hin:12625881|sat:12625882,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00077,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,घर वापस आओ।,ᱚᱲᱟᱜ ᱛᱮ ᱦᱟᱹᱡᱩᱜ ᱢᱮ ᱾,hin:12625885|sat:12625884,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00078,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,वह पढ़ाई कर रहा है।,ᱩᱱᱤ ᱯᱟᱲᱦᱟᱣᱜ ᱠᱟᱱᱟᱭ ᱾,hin:12625888|sat:12625887,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00079,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,खाना खा लो।,ᱡᱚᱢᱟᱜ ᱡᱚᱢ ᱢᱮ ᱾,hin:12625891|sat:12625889,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00080,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,पानी पीकर आओ।,ᱫᱟᱜ ᱧᱩ ᱠᱟᱛᱮ ᱦᱟᱹᱡᱩᱜ ᱢᱮ ᱾,hin:12625895|sat:12625892,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00081,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,पानी लेकर आओ।,ᱫᱟᱜ ᱟᱹᱜᱩ ᱠᱟᱛᱮ ᱦᱟᱹᱡᱩᱜ ᱢᱮ ᱾,hin:12625905|sat:12625904,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00082,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,मैं बाहर जा रहा हूँ।,ᱤᱧ ᱵᱟᱦᱨᱮ ᱛᱤᱧ ᱪᱟᱞᱟᱜ ᱠᱟᱱᱟ ᱾,hin:12625909|sat:12625907,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00083,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,दरवाजा बंद करो।,ᱫᱩᱣᱟᱹᱨ ᱵᱚᱸᱫᱚᱭ ᱢᱮ ᱾,hin:12625912|sat:12625910,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00084,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,बच्चा रो रहा है ।,ᱜᱤᱫᱽᱨᱟᱹ ᱨᱟᱜ ᱮᱫᱟᱭ ᱾,hin:12625914|sat:12625913,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00085,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,मैंने उसपर मुक्का मारा।,ᱤᱧ ᱫᱚ ᱩᱱᱤ ᱠᱩᱦᱟᱹᱶ ᱠᱮᱫᱮᱭᱟᱹᱧ ᱾,hin:12455608|sat:12625915,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00086,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,क्रिस ने वैम्पायर नाइट को हरा दिया!,ᱠᱨᱤᱥ ᱫᱚ ᱣᱮᱢᱯᱟᱭᱟᱨ ᱱᱟᱭᱤᱴ ᱦᱟᱨᱟᱣ ᱠᱮᱫᱮᱭᱟ!,hin:12418451|sat:12625933,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00087,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,वह प्रत्येक सप्ताह गाड़ी को धोता है।,ᱡᱷᱚᱛᱚ ᱦᱟᱴ ᱜᱟᱹᱰᱤ ᱥᱟᱯᱷᱟᱭᱮᱫ ᱛᱟᱭᱟ ᱾,hin:12418450|sat:12625935,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00088,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,उस समय क्या कर रहे थे?,ᱩᱱ ᱡᱷᱚᱜ ᱪᱮᱫ ᱪᱤᱠᱟᱹᱭᱮᱫ ᱛᱟᱦᱮᱸᱡ ?,hin:12418447|sat:12625937,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00089,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,कोला की तीन बोतलें खरीद लाओ।,ᱠᱚᱞᱟ ᱦᱟᱜ ᱯᱮᱭᱟ ᱵᱩᱛᱩᱞ ᱠᱤᱨᱤᱧ ᱟᱹᱜᱩᱭ ᱢᱮ ᱾,hin:12418446|sat:12625939,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00090,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,"पिछले सप्ताह, मुझे फ़्रेंच में चिट्ठी मिली।","ᱢᱟᱲᱟᱝ ᱦᱟᱴ, ᱤᱧ ᱯᱷᱨᱮᱧᱪ ᱨᱮ ᱪᱤᱴᱷᱤ ᱧᱟᱢ ᱞᱮᱫᱟᱹᱧ ᱾",hin:12418449|sat:12625953,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00091,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,ऐसा लगता है कि हमारे सर्वर में कुछ समस्याएँ हैं! कुछ मिनट बाद रिफ्रेश करने का प्रयास करें। आप अभी भी स्क्रैच डाउनलोड कर सकते हैं और प्रोजेक्ट बना सकते हैं।,ᱱᱚᱠᱟ ᱵᱩᱡᱷᱟᱹᱣᱜ ᱠᱟᱱᱟ ᱥᱚᱨᱵᱷᱚᱨ ᱨᱮ ᱦᱩᱰᱟᱹᱜ ᱢᱮᱱᱟᱜ ᱠᱟᱫᱟ! ᱛᱤᱱᱟᱹᱜ ᱚᱠᱛᱚ ᱛᱚᱭᱚᱢ ᱫᱩᱦᱲᱟᱹ ᱪᱮᱥᱴᱟᱭ ᱢᱮ ᱾ ᱟᱢ ᱱᱤᱛ ᱦᱚᱸ ᱥᱠᱨᱮᱪ ᱰᱟᱣᱱᱞᱚᱰ ᱫᱟᱲᱮᱭᱟᱜᱼᱟᱢ ᱟᱨ ᱯᱨᱚᱡᱮᱠᱴ ᱛᱮᱭᱟᱨ ᱫᱟᱲᱮᱭᱟᱜᱼᱟᱢ ᱾,hin:12477986|sat:12627007,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00092,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,पिछले सप्ताह मुझे फ़्रांसीसी भाषा में पत्र प्राप्त हुआ।,ᱢᱟᱲᱟᱝ ᱦᱟᱴ ᱤᱧ ᱯᱷᱨᱮᱧᱪ ᱯᱟᱹᱨᱥᱤ ᱛᱮ ᱪᱤᱴᱷᱤ ᱧᱟᱢ ᱠᱮᱫᱟᱹᱧ ᱾,hin:12418448|sat:12627009,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00093,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,"टॉम के पास जाता है, पर मेरी के पास नहीं है।","ᱴᱚᱢ ᱴᱷᱮᱱ ᱮ ᱪᱟᱞᱟᱜᱼᱟ, ᱢᱮᱱᱠᱷᱟᱱ ᱤᱧ ᱴᱷᱮᱱ ᱫᱚ ᱵᱟᱭ ᱦᱟᱹᱡᱩᱜᱼᱟᱭ ᱾",hin:12418444|sat:12627016,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00094,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,"मैं अपने मित्र के साथ उद्यान में टहल रहा था, तभी वर्षा पड़ने लगी।","ᱤᱧ ᱫᱚ ᱤᱧ ᱜᱟᱛᱮ ᱥᱟᱞᱟᱜ ᱛᱮ ᱵᱟᱜᱟᱱ ᱨᱮ ᱫᱟᱲᱟᱱ ᱠᱟᱱ ᱛᱟᱦᱮᱸᱡ, ᱩᱱ ᱚᱠᱛᱚ ᱨᱮ ᱫᱟᱜ ᱮᱦᱚᱵ ᱠᱮᱜᱼᱟᱭ ᱾",hin:12418441|sat:12627017,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00095,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,थालियाँ मैली हैं।,ᱛᱦᱟᱹᱞᱤ ᱡᱚᱱᱫᱽᱨᱟ ᱜᱮᱭᱟ ᱾,hin:12418439|sat:12627018,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00096,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,उसने दो बिल्लियाँ रखी हुईं हैं।,ᱩᱱᱤ ᱵᱟᱨᱭᱟ ᱯᱩᱥᱤ ᱫᱚᱦᱚ ᱠᱟᱫᱟᱭ ᱾,hin:12418436|sat:12627019,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00097,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,मैं स्वाधीन होना चाहता हूँ।,ᱤᱧ ᱥᱟᱹᱫᱤᱱ ᱥᱟᱹᱱᱟᱹᱧ ᱠᱟᱱᱟ ᱾,hin:12418435|sat:12627020,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00098,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,कल रात मैं अच्छे से सोई।,ᱦᱚᱞᱟ ᱧᱤᱱᱫᱟᱹ ᱤᱧ ᱵᱮᱥ ᱪᱚᱨᱚᱠ ᱡᱟᱹᱯᱤᱫ ᱠᱟᱹᱫᱟᱹᱧ ᱾,hin:12418424|sat:12627021,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00099,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,कल रात मैं अच्छे से सोया।,ᱦᱚᱞᱟ ᱧᱤᱱᱫᱟᱹ ᱤᱧ ᱵᱮᱥ ᱪᱚᱨᱚᱠ ᱡᱟᱹᱯᱤᱫ ᱠᱮᱫᱟ ᱾,hin:12418422|sat:12627022,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00100,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,मैं अंग्रेज़ी बोल सकता हूँ।,ᱤᱧ ᱤᱝᱜᱽᱨᱟᱡᱤ ᱨᱚᱲ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱤᱧ ᱾,hin:12418402|sat:12627024,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00101,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,वह बालक शीघ्र ही सो गया।,ᱩᱱᱤ ᱠᱚᱲᱟ ᱞᱚᱜᱚᱱ ᱜᱮ ᱡᱟᱹᱯᱤᱫ ᱠᱮᱫᱟᱭ ᱾,hin:12418396|sat:12627026,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00102,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,कृपया मेरी मदद करें।,ᱫᱟᱭᱟᱠᱟᱛᱮ ᱤᱧ ᱜᱚᱲᱚ ᱤᱧ ᱢᱮ ᱾,hin:12642434|sat:11427921,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00103,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,आप हमारी मदद करें।,ᱟᱢ ᱜᱚᱲᱚ ᱞᱮᱭᱟᱢ ᱾,hin:12642435|sat:11428034,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00104,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,मैंने टॉम की मदद की।,ᱤᱧ ᱴᱚᱢ ᱤᱧ ᱜᱚᱲᱚᱣᱟ ᱫᱮᱭᱟ ᱾,hin:12642436|sat:11427919,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00105,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,जिरी मदद करें ।,ᱡᱤᱨᱤ ᱜᱚᱲᱚ ᱮᱢᱚᱜ ᱢᱮ ᱾,hin:12642438|sat:11427708,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00106,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,कृपया मदद करे।,ᱫᱟᱭᱟᱠᱟᱛᱮ ᱜᱚᱲᱚ ᱮᱢᱚᱜ ᱢᱮ ᱾,hin:12642439|sat:11427707,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00107,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,उनकी मदद करें।,ᱩᱱᱠᱩ ᱜᱚᱲᱚ ᱮᱢᱟ ᱠᱚᱢ !,hin:12642441|sat:11427706,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00108,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,मैं स्वतन्त्र होना चाहती हूँ।,ᱤᱧ ᱟᱡᱟᱫ ᱥᱮᱱᱟᱹᱧ ᱠᱟᱱᱟ ᱾,hin:12418434|sat:12643262,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00109,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,कल रात मुझे अच्छी नींद आई।,ᱦᱚᱞᱟ ᱧᱤᱱᱫᱟ ᱤᱧ ᱵᱮᱥ ᱡᱟᱹᱯᱤᱫ ᱠᱮᱫᱟᱹᱧ ᱾,hin:12418421|sat:12643292,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00110,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,मैंने कल रात अच्छी नींद ली।,ᱤᱧ ᱫᱚ ᱦᱚᱞᱟ ᱧᱤᱱᱫᱟᱹ ᱵᱷᱟᱹᱜᱤ ᱡᱟᱹᱯᱤᱫ ᱠᱮᱫᱟ ᱾,hin:12418420|sat:12643293,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00111,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,हर बार मुझे ही क्यों सहना पड़ता है?,ᱪᱮᱫᱟᱜ ᱡᱷᱚᱛᱚ ᱚᱠᱛᱚ ᱤᱧ ᱜᱮ ᱥᱟᱦᱟᱣ ᱛᱮ ᱦᱩᱭ ᱤᱧᱟ ?,hin:12418412|sat:12643294,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00112,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,इस नदी में बहुतेरी मछलियाँ हैं।,ᱱᱚᱶᱟ ᱜᱟᱰᱟ ᱨᱮ ᱟᱹᱰᱤᱜᱟᱱ ᱦᱟᱹᱠᱩ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾,hin:12418408|sat:12643295,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00113,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,आज खाने में क्या बन रहा है? रसोईघर से सुगंध तो बड़ी अच्छी आ रही है!,ᱛᱮᱦᱮᱧ ᱡᱚᱢᱟᱜ ᱨᱮ ᱪᱮᱫ ᱛᱮᱭᱟᱨᱚᱜ ᱠᱟᱫᱟ ? ᱫᱟᱠᱟᱚᱲᱟᱜ ᱠᱷᱚᱱ ᱟᱹᱰᱤ ᱪᱚᱨᱚᱠ ᱥᱚ ᱦᱟᱹᱡᱩᱜ ᱠᱟᱱᱟ !,hin:12411164|sat:12643296,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00114,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,श्रीमान आपका शुक्रिया।,ᱟᱹᱰᱤ ᱥᱟᱨᱦᱟᱣ ᱜᱮ ᱜᱚᱢᱠᱮ ᱾,hin:12643298|sat:12643297,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00115,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,बोलो।,ᱞᱟᱹᱭ ᱢᱮ ᱾,hin:6543494|sat:12643299,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00116,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,रखो।,ᱫᱚᱦᱚᱭ ᱢᱮ ᱾,hin:6543497|sat:11175607,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00117,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,नहीं!,ᱵᱟᱝᱟ!,hin:6543500|sat:11164013,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00118,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,चाहिए?,ᱫᱚᱨᱠᱟᱨᱟᱜᱼᱟ?,hin:6543508|sat:12643300,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00119,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,बोलिये।,ᱞᱟᱹᱭ ᱢᱮ ᱾,hin:6543495|sat:12643299,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00120,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,यह बहुत अच्छा गाना है।,ᱱᱚᱶᱟ ᱫᱚ ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ ᱥᱮᱨᱮᱧ ᱠᱟᱱᱟ ᱾,hin:12643303|sat:12643301,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00121,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,आपका क्या नाम है ?,ᱟᱢᱟᱜ ᱧᱩᱛᱩᱢ ᱫᱚ ᱪᱮᱫ ᱠᱟᱱᱟ ?,hin:12643306|sat:10297686,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00122,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,सुपर से भी ऊपर।,ᱥᱩᱯᱚᱨ ᱠᱷᱚᱱ ᱦᱚᱸ ᱪᱮᱛᱟᱱ ᱾,hin:12643318|sat:12643319,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00123,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,आप लोगों ने मेरा दिल खुश कर दिया।,ᱟᱯᱮᱠᱚᱫᱚ ᱤᱧᱟᱜ ᱢᱚᱱ ᱯᱮ ᱨᱟᱹᱥᱠᱟᱹ ᱚᱪᱚᱠᱤᱫᱤᱧᱟ ᱾,hin:12643320|sat:12643321,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00124,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,इतना लाजवाब गाना औऱ अदाकारी के लिए आप सबों को तहे दिल से बहुत बहुत बधाई हो।,ᱱᱚᱠᱟᱱ ᱵᱮᱥ ᱥᱮᱨᱮᱧ ᱟᱨ ᱮᱠᱴᱤᱝ ᱞᱟᱹᱜᱤᱫ ᱟᱯᱮ ᱥᱟᱱᱟᱢ ᱠᱚ ᱟᱹᱰᱤ ᱟᱹᱰᱤ ᱥᱟᱨᱦᱟᱣ ᱾,hin:12643322|sat:12643323,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00125,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,गुरुजी के बारे में सच्ची बात बताने के लिए बहुत बहुत धन्यवाद᱾,ᱜᱩᱨᱩᱡᱤ ᱵᱟᱵᱚᱛ ᱥᱟᱹᱨᱤ ᱠᱟᱛᱷᱟ ᱞᱟᱹᱭ ᱞᱟᱹᱜᱤᱫ ᱛᱮ ᱟᱹᱰᱤ ᱟᱹᱰᱤ ᱥᱟᱨᱦᱟᱣ᱾,hin:13396596|sat:13396599,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_direct_links)
TT-V2-TAT-00126,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,दूध सफ़ेद क्यों होता है?,ᱛᱚᱣᱟ ᱫᱚ ᱪᱮᱫᱟᱜ ᱯᱩᱱᱰ ᱜᱮᱭᱟ ?,hin:13689219|sat:11207274|via_eng:10043515,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00127,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,वह फूल सफ़ेद है।,ᱚᱱᱟ ᱵᱟᱦᱟ ᱫᱚ ᱯᱩᱱᱰ ᱜᱮᱭᱟ ᱾,hin:10049555|sat:11207275|via_eng:10048556,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00128,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,अजीब बात है।,ᱟᱹᱰᱤ ᱚᱡᱚᱵᱽ ᱠᱟᱛᱷᱟ ᱾,hin:4078415|sat:11193320|via_eng:1010322,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00129,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,अजीब बात है।,ᱚᱡᱚᱵᱽ ᱠᱟᱛᱷᱟ ᱠᱟᱱᱟ ᱾,hin:4078415|sat:11193321|via_eng:1010322,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00130,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,अजीब बात है।,ᱢᱩᱥᱠᱤᱞ ᱮᱱᱟ ᱾,hin:4078415|sat:11193322|via_eng:1010322,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
TT-V2-TAT-00131,TATOEBA,tatoeba_eng_graph_pivot,hin_Deva,sat_Olck,तो?,ᱢᱮᱱᱠᱷᱟᱱ ?,hin:4078417|sat:11165077|via_eng:1014545,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,Tatoeba provable link (tatoeba_eng_graph_pivot)
