id,source,source_subset,src_lang,tgt_lang,src_text,tgt_text,domain,license,quality_status,verification_status,source_id
TT-V2-COMB-00094,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,क्या आप सभी ने खाना खाया कि नहीं?,ᱫᱟᱠᱟ ᱠᱚ ᱡᱚᱢ ᱠᱮᱫᱟ ᱯᱮ ᱥᱮ ᱵᱟᱝ?,counting,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:10290640|sat:10290632
TT-V2-COMB-00095,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,हिन्दी फ़िल्म है।,ᱦᱤᱱᱫᱤ ᱯᱷᱤᱞᱢ ᱠᱟᱱᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3620515|sat:10292849
TT-V2-COMB-00096,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,मैं संताली भाषा में बात करना चाहता हूं।,ᱥᱟᱱᱛᱟᱲᱤ ᱯᱟᱹᱨᱥᱤ ᱛᱮ ᱠᱟᱛᱷᱟᱜ ᱥᱮᱱᱟᱹᱧ ᱠᱟᱱᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:10293033|sat:10289273
TT-V2-COMB-00097,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,"ठीक है, मैं संताली भाषा में बात करूंगा।",ᱴᱷᱤᱠ ᱜᱮᱭᱟ ᱤᱧ ᱫᱚ ᱤᱝᱨᱟᱡᱤ ᱛᱮ ᱠᱟᱛᱷᱟᱜᱼᱟᱹᱧ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:10293035|sat:10289272
TT-V2-COMB-00098,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,यह हिंदी फिल्म है।,ᱦᱤᱱᱫᱤ ᱯᱷᱤᱞᱢ ᱠᱟᱱᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:10293501|sat:10292849
TT-V2-COMB-00099,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,बांग्ला में संताली को संथाली बोलते हैं।,ᱥᱟᱱᱛᱟᱲᱤ ᱫᱚ ᱵᱟᱝᱞᱟ ᱛᱮ ᱥᱟᱱᱛᱷᱟᱞᱤ ᱠᱚ ᱢᱮᱛᱟᱜᱼᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:10293522|sat:10292542
TT-V2-COMB-00100,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,मैं यहां पर नया हूं।,ᱤᱧ ᱫᱚ ᱱᱟᱸᱰᱮᱧ ᱱᱟᱣᱟ ᱜᱮᱭᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:10293536|sat:10292541
TT-V2-COMB-00101,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,सबका स्वागत है!,ᱥᱟᱱᱟᱢ ᱠᱚᱜᱮ ᱥᱟᱹᱜᱩᱱ ᱫᱟᱨᱟᱢ !,greetings,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:10293540|sat:10292539
TT-V2-COMB-00102,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,सुन लिया है मैंने।,ᱟᱸᱡᱚᱢ ᱟᱠᱟᱫ ᱜᱮᱭᱟᱹᱧ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:10293553|sat:10291164
TT-V2-COMB-00103,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,संताली भाषा में लिखना और बोलना सीखें।,ᱥᱟᱱᱛᱟᱲᱤ ᱯᱟᱹᱨᱥᱤ ᱛᱮ ᱚᱞ ᱟᱨ ᱯᱟᱲᱦᱟᱣ ᱪᱮᱫᱚᱜ ᱢᱮ ᱾,reading,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:10341275|sat:10297716
TT-V2-COMB-00104,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,क्या आप संताली भाषा जानते हैं?,ᱥᱟᱱᱛᱟᱲᱤ ᱯᱟᱹᱨᱥᱤ ᱵᱟᱲᱟᱭᱟᱢ ᱥᱮ ?,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:10348329|sat:10297720
TT-V2-COMB-00105,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,संताली एक भाषा है।,ᱥᱟᱱᱛᱟᱲᱤ ᱫᱚ ᱢᱤᱫᱴᱟᱹᱝ ᱯᱟᱹᱨᱥᱤ ᱠᱟᱱᱟ ᱾,counting,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:10348383|sat:10297697
TT-V2-COMB-00106,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,क्या आप संताली में बोल सकते हैं?,ᱥᱟᱱᱛᱟᱲᱤ ᱛᱮ ᱨᱮᱲ ᱟᱢ ᱥᱮ?,teacher_student_dialogue,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:10348390|sat:10297698
TT-V2-COMB-00107,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,विकिपीडिया संताली भाषा में उपलब्ध है।,ᱣᱤᱠᱤᱯᱤᱰᱤᱭᱟ ᱫᱚ ᱥᱟᱱᱛᱟᱲᱤ ᱯᱟᱹᱨᱥᱤ ᱛᱮ ᱦᱚᱸ ᱢᱮᱱᱟᱜᱼᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:10348404|sat:10264373
TT-V2-COMB-00108,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,मोदी संताली भाषा बोलना जानते हैं।,ᱢᱚᱫᱤ ᱫᱚ ᱥᱟᱱᱛᱟᱲᱤ ᱯᱟᱹᱨᱥᱤ ᱛᱮ ᱨᱚᱲ ᱵᱟᱲᱟᱭᱟᱭ ᱾,classroom_commands,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:10348409|sat:10276608
TT-V2-COMB-00109,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,संताली विकिपीडिया में लेख लिखने के लिए ओल चिकी लिपि का प्रयोग किया जाता है।,ᱥᱟᱱᱛᱟᱲᱤ ᱣᱤᱠᱤᱯᱤᱰᱤᱭᱟ ᱨᱮ ᱚᱱᱚᱞ ᱠᱚ ᱫᱚ ᱚᱞ ᱪᱤᱠᱤ ᱞᱤᱯᱤ ᱛᱮ ᱚᱞᱚᱜ ᱠᱟᱱᱟ ᱾,writing,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:10348416|sat:10289244
TT-V2-COMB-00110,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,मैं संताली स्कूल में पढ़ता हूँ।,ᱥᱟᱱᱛᱟᱲᱤ ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱤᱧᱤᱧ ᱯᱟᱲᱦᱟᱣᱜ ᱠᱟᱱᱟ ᱾,reading,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:10348424|sat:10297727
TT-V2-COMB-00111,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,रबी भूसे के घर में रह रहा है।,ᱨᱚᱵᱤ ᱫᱚ ᱵᱩᱥᱩᱵ ᱚᱲᱟᱜ ᱨᱮ ᱛᱟᱦᱮᱸᱱ ᱠᱟᱱᱟᱭ ᱾,daily_life,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:10538870|sat:10538865
TT-V2-COMB-00112,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,टॉम को गणित पसंद है।,ᱴᱚᱢ ᱮᱞᱠᱷᱟ ᱫᱩᱞᱟᱹᱲᱟᱜᱼᱟᱭ ᱾,numeracy,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:11141901|sat:11141899
TT-V2-COMB-00114,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,बचाओ!,ᱵᱟᱧᱪᱟᱣ ᱟᱹᱧ ᱢᱮ!,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:459377|sat:11141926
TT-V2-COMB-00115,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,नमस्ते।,ᱡᱚᱦᱟᱨ!,greetings,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:480306|sat:11141927
TT-V2-COMB-00116,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,नमस्कार।,ᱡᱚᱦᱟᱨ!,greetings,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:480307|sat:11141927
TT-V2-COMB-00117,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,कृपया।,ᱫᱟᱭᱟᱠᱟᱛᱮ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:484076|sat:11141928
TT-V2-COMB-00118,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,स्वागतम्।,ᱥᱟᱹᱜᱩᱱ ᱫᱟᱨᱟᱢ ᱾,greetings,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:488705|sat:11141930
TT-V2-COMB-00119,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,कितने दूर?,ᱛᱤᱱᱟᱹᱜ ᱡᱷᱟᱹᱞ ?,numeracy,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3216572|sat:11178852
TT-V2-COMB-00120,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,आप क्या कहेंगे ?,ᱟᱢ ᱪᱮᱫ ᱮᱢ ᱢᱮᱱᱟ ?,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:11154246|sat:11188007
TT-V2-COMB-00121,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,मैं एक नई कार ख़रीदने वाला हूँ।,ᱤᱧ ᱫᱚ ᱢᱤᱫᱴᱟᱹᱝ ᱱᱟᱶᱟ ᱠᱟᱨ ᱤᱧ ᱠᱤᱨᱤᱧ ᱞᱟᱹᱜᱤᱫ ᱾,counting,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:11153466|sat:11188008
TT-V2-COMB-00122,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,थके हुए हो तो ध्यान देना मुश्किल होता है।,ᱞᱟᱝᱜᱟ ᱛᱟᱦᱮᱸ ᱞᱮᱠᱷᱟᱱ ᱫᱷᱭᱟᱱ ᱮᱢᱚᱜ ᱨᱮ ᱢᱩᱥᱠᱤᱞ ᱜᱮ ᱵᱩᱡᱷᱟᱹᱣᱜᱼᱟ ᱾,teacher_student_dialogue,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:11135053|sat:11188015
TT-V2-COMB-00123,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,कृपया आवश्यक मरम्मत ही करें।,ᱫᱟᱭᱟᱠᱟᱛᱮ ᱫᱚᱨᱠᱟᱨ ᱥᱟᱡᱟᱣ ᱠᱚ ᱜᱮ ᱠᱚᱨᱮᱣ ᱢᱟᱸ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:11127554|sat:11188016
TT-V2-COMB-00124,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,जलेगा।,ᱡᱩᱞᱩᱜᱼᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3625173|sat:11195204
TT-V2-COMB-00125,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,बेचारा।,ᱵᱮᱪᱨᱟ ᱾,counting,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:3873902|sat:11195206
TT-V2-COMB-00126,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,जादू।,ᱡᱟᱹᱫᱩ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4023563|sat:11195207
TT-V2-COMB-00127,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,खींचिए!,ᱚᱨ ᱢᱮ !,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4078429|sat:11195210
TT-V2-COMB-00128,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,खींच!,ᱚᱨ ᱢᱮ !,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4078430|sat:11195210
TT-V2-COMB-00129,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,गिरोगे!,ᱧᱩᱨᱩᱜ ᱟᱢ !,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4101367|sat:11195213
TT-V2-COMB-00130,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,गिरोगी!,ᱧᱩᱨᱩᱜ ᱟᱢ !,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:4101368|sat:11195213
TT-V2-COMB-00131,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,मैं पटाखा फोड़ता हूं ।,ᱤᱧ ᱯᱷᱚᱴᱠᱟ ᱠᱚᱧ ᱟᱛᱟᱨᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:11205530|sat:11207178
TT-V2-COMB-00132,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,मैंने दिवाली में दिये जलाएं ।,ᱤᱧ ᱫᱤᱣᱟᱞᱤ ᱨᱮ ᱫᱤᱭᱟ ᱡᱩᱞ ᱠᱮᱜᱟᱹᱧ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:11205178|sat:11207179
TT-V2-COMB-00133,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,घर में मेहमान आए हुए थे।,ᱚᱲᱟᱜ ᱨᱮ ᱯᱮᱲᱟ ᱠᱚ ᱦᱮᱡ ᱞᱮᱱᱟ ᱾,counting,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:11293500|sat:11293493
TT-V2-COMB-00134,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,मुझे आराम चाहिए।,ᱡᱤᱨᱟᱹᱣ ᱥᱮᱱᱟᱹᱧ ᱠᱟᱱᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12625874|sat:12625873
TT-V2-COMB-00135,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,मैं यहाँ आ रहा हूँ।,ᱤᱧ ᱱᱚᱰᱮ ᱦᱟᱹᱡᱩᱜ ᱠᱟᱹᱱᱟᱹᱧ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12625877|sat:12625876
TT-V2-COMB-00136,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,वह स्कूल जा रहा है।,ᱩᱱᱤ ᱥᱠᱩᱞ ᱛᱮ ᱪᱟᱞᱟᱜ ᱠᱟᱱᱟᱭ ᱾,daily_life,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12625881|sat:12625880
TT-V2-COMB-00137,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,वह स्कूल जा रहा है।,ᱩᱱᱤ ᱥᱠᱩᱞ ᱪᱟᱞᱟᱜ ᱠᱟᱱᱟᱭ ᱾,daily_life,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12625881|sat:12625882
TT-V2-COMB-00138,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,घर वापस आओ।,ᱚᱲᱟᱜ ᱛᱮ ᱦᱟᱹᱡᱩᱜ ᱢᱮ ᱾,classroom_commands,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12625885|sat:12625884
TT-V2-COMB-00139,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,वह पढ़ाई कर रहा है।,ᱩᱱᱤ ᱯᱟᱲᱦᱟᱣᱜ ᱠᱟᱱᱟᱭ ᱾,reading,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12625888|sat:12625887
TT-V2-COMB-00140,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,खाना खा लो।,ᱡᱚᱢᱟᱜ ᱡᱚᱢ ᱢᱮ ᱾,daily_life,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12625891|sat:12625889
TT-V2-COMB-00141,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,पानी पीकर आओ।,ᱫᱟᱜ ᱧᱩ ᱠᱟᱛᱮ ᱦᱟᱹᱡᱩᱜ ᱢᱮ ᱾,classroom_commands,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12625895|sat:12625892
TT-V2-COMB-00142,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,पानी लेकर आओ।,ᱫᱟᱜ ᱟᱹᱜᱩ ᱠᱟᱛᱮ ᱦᱟᱹᱡᱩᱜ ᱢᱮ ᱾,classroom_commands,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12625905|sat:12625904
TT-V2-COMB-00143,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,मैं बाहर जा रहा हूँ।,ᱤᱧ ᱵᱟᱦᱨᱮ ᱛᱤᱧ ᱪᱟᱞᱟᱜ ᱠᱟᱱᱟ ᱾,hygiene,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12625909|sat:12625907
TT-V2-COMB-00144,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,दरवाजा बंद करो।,ᱫᱩᱣᱟᱹᱨ ᱵᱚᱸᱫᱚᱭ ᱢᱮ ᱾,classroom_commands,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12625912|sat:12625910
TT-V2-COMB-00145,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,बच्चा रो रहा है ।,ᱜᱤᱫᱽᱨᱟᱹ ᱨᱟᱜ ᱮᱫᱟᱭ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12625914|sat:12625913
TT-V2-COMB-00146,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,मैंने उसपर मुक्का मारा।,ᱤᱧ ᱫᱚ ᱩᱱᱤ ᱠᱩᱦᱟᱹᱶ ᱠᱮᱫᱮᱭᱟᱹᱧ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12455608|sat:12625915
TT-V2-COMB-00147,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,क्रिस ने वैम्पायर नाइट को हरा दिया!,ᱠᱨᱤᱥ ᱫᱚ ᱣᱮᱢᱯᱟᱭᱟᱨ ᱱᱟᱭᱤᱴ ᱦᱟᱨᱟᱣ ᱠᱮᱫᱮᱭᱟ!,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12418451|sat:12625933
TT-V2-COMB-00148,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,वह प्रत्येक सप्ताह गाड़ी को धोता है।,ᱡᱷᱚᱛᱚ ᱦᱟᱴ ᱜᱟᱹᱰᱤ ᱥᱟᱯᱷᱟᱭᱮᱫ ᱛᱟᱭᱟ ᱾,hygiene,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12418450|sat:12625935
TT-V2-COMB-00149,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,उस समय क्या कर रहे थे?,ᱩᱱ ᱡᱷᱚᱜ ᱪᱮᱫ ᱪᱤᱠᱟᱹᱭᱮᱫ ᱛᱟᱦᱮᱸᱡ ?,daily_life,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12418447|sat:12625937
TT-V2-COMB-00150,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,कोला की तीन बोतलें खरीद लाओ।,ᱠᱚᱞᱟ ᱦᱟᱜ ᱯᱮᱭᱟ ᱵᱩᱛᱩᱞ ᱠᱤᱨᱤᱧ ᱟᱹᱜᱩᱭ ᱢᱮ ᱾,counting,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12418446|sat:12625939
TT-V2-COMB-00151,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,"पिछले सप्ताह, मुझे फ़्रेंच में चिट्ठी मिली।","ᱢᱟᱲᱟᱝ ᱦᱟᱴ, ᱤᱧ ᱯᱷᱨᱮᱧᱪ ᱨᱮ ᱪᱤᱴᱷᱤ ᱧᱟᱢ ᱞᱮᱫᱟᱹᱧ ᱾",general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12418449|sat:12625953
TT-V2-COMB-00152,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,ऐसा लगता है कि हमारे सर्वर में कुछ समस्याएँ हैं! कुछ मिनट बाद रिफ्रेश करने का प्रयास करें। आप अभी भी स्क्रैच डाउनलोड कर सकते हैं और प्रोजेक्ट बना सकते हैं।,ᱱᱚᱠᱟ ᱵᱩᱡᱷᱟᱹᱣᱜ ᱠᱟᱱᱟ ᱥᱚᱨᱵᱷᱚᱨ ᱨᱮ ᱦᱩᱰᱟᱹᱜ ᱢᱮᱱᱟᱜ ᱠᱟᱫᱟ! ᱛᱤᱱᱟᱹᱜ ᱚᱠᱛᱚ ᱛᱚᱭᱚᱢ ᱫᱩᱦᱲᱟᱹ ᱪᱮᱥᱴᱟᱭ ᱢᱮ ᱾ ᱟᱢ ᱱᱤᱛ ᱦᱚᱸ ᱥᱠᱨᱮᱪ ᱰᱟᱣᱱᱞᱚᱰ ᱫᱟᱲᱮᱭᱟᱜᱼᱟᱢ ᱟᱨ ᱯᱨᱚᱡᱮᱠᱴ ᱛᱮᱭᱟᱨ ᱫᱟᱲᱮᱭᱟᱜᱼᱟᱢ ᱾,teacher_student_dialogue,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12477986|sat:12627007
TT-V2-COMB-00153,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,पिछले सप्ताह मुझे फ़्रांसीसी भाषा में पत्र प्राप्त हुआ।,ᱢᱟᱲᱟᱝ ᱦᱟᱴ ᱤᱧ ᱯᱷᱨᱮᱧᱪ ᱯᱟᱹᱨᱥᱤ ᱛᱮ ᱪᱤᱴᱷᱤ ᱧᱟᱢ ᱠᱮᱫᱟᱹᱧ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12418448|sat:12627009
TT-V2-COMB-00154,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,"टॉम के पास जाता है, पर मेरी के पास नहीं है।","ᱴᱚᱢ ᱴᱷᱮᱱ ᱮ ᱪᱟᱞᱟᱜᱼᱟ, ᱢᱮᱱᱠᱷᱟᱱ ᱤᱧ ᱴᱷᱮᱱ ᱫᱚ ᱵᱟᱭ ᱦᱟᱹᱡᱩᱜᱼᱟᱭ ᱾",general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12418444|sat:12627016
TT-V2-COMB-00155,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,"मैं अपने मित्र के साथ उद्यान में टहल रहा था, तभी वर्षा पड़ने लगी।","ᱤᱧ ᱫᱚ ᱤᱧ ᱜᱟᱛᱮ ᱥᱟᱞᱟᱜ ᱛᱮ ᱵᱟᱜᱟᱱ ᱨᱮ ᱫᱟᱲᱟᱱ ᱠᱟᱱ ᱛᱟᱦᱮᱸᱡ, ᱩᱱ ᱚᱠᱛᱚ ᱨᱮ ᱫᱟᱜ ᱮᱦᱚᱵ ᱠᱮᱜᱼᱟᱭ ᱾",environment,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12418441|sat:12627017
TT-V2-COMB-00156,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,थालियाँ मैली हैं।,ᱛᱦᱟᱹᱞᱤ ᱡᱚᱱᱫᱽᱨᱟ ᱜᱮᱭᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12418439|sat:12627018
TT-V2-COMB-00157,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,उसने दो बिल्लियाँ रखी हुईं हैं।,ᱩᱱᱤ ᱵᱟᱨᱭᱟ ᱯᱩᱥᱤ ᱫᱚᱦᱚ ᱠᱟᱫᱟᱭ ᱾,counting,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12418436|sat:12627019
TT-V2-COMB-00158,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,मैं स्वाधीन होना चाहता हूँ।,ᱤᱧ ᱥᱟᱹᱫᱤᱱ ᱥᱟᱹᱱᱟᱹᱧ ᱠᱟᱱᱟ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12418435|sat:12627020
TT-V2-COMB-00159,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,कल रात मैं अच्छे से सोई।,ᱦᱚᱞᱟ ᱧᱤᱱᱫᱟᱹ ᱤᱧ ᱵᱮᱥ ᱪᱚᱨᱚᱠ ᱡᱟᱹᱯᱤᱫ ᱠᱟᱹᱫᱟᱹᱧ ᱾,writing,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12418424|sat:12627021
TT-V2-COMB-00160,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,कल रात मैं अच्छे से सोया।,ᱦᱚᱞᱟ ᱧᱤᱱᱫᱟᱹ ᱤᱧ ᱵᱮᱥ ᱪᱚᱨᱚᱠ ᱡᱟᱹᱯᱤᱫ ᱠᱮᱫᱟ ᱾,writing,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12418422|sat:12627022
TT-V2-COMB-00161,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,मैं अंग्रेज़ी बोल सकता हूँ।,ᱤᱧ ᱤᱝᱜᱽᱨᱟᱡᱤ ᱨᱚᱲ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱤᱧ ᱾,classroom_commands,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12418402|sat:12627024
TT-V2-COMB-00162,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,वह बालक शीघ्र ही सो गया।,ᱩᱱᱤ ᱠᱚᱲᱟ ᱞᱚᱜᱚᱱ ᱜᱮ ᱡᱟᱹᱯᱤᱫ ᱠᱮᱫᱟᱭ ᱾,general_conversation,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12418396|sat:12627026
TT-V2-COMB-00163,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,कृपया मेरी मदद करें।,ᱫᱟᱭᱟᱠᱟᱛᱮ ᱤᱧ ᱜᱚᱲᱚ ᱤᱧ ᱢᱮ ᱾,teacher_student_dialogue,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12642434|sat:11427921
TT-V2-COMB-00164,TATOEBA,tatoeba_direct_links,hin_Deva,sat_Olck,आप हमारी मदद करें।,ᱟᱢ ᱜᱚᱲᱚ ᱞᱮᱭᱟᱢ ᱾,teacher_student_dialogue,CC-BY-2.0-FR,VALID,PIPELINE_VERIFIED,hin:12642435|sat:11428034
